alert_type,severity,node_id,coord,node_type_norm,current_alliance,server_side,status_norm,protection_status,safe_until_jst,reason,review_status,memo
uncertain,mid,#480:c-8,c-8,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:C-9,C-9,fishery,TaW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:D-11,D-11,fishery,GcC,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:d-18,d-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#480:D-19,D-19,fishery,TkTk,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#480:d-2,d-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:d-20,d-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:D-21,D-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:D-9,D-9,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:e-10,e-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:E-11,E-11,fishery,GcC,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:e-12,e-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:E-13,E-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#480:e-14,e-14,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1431.PNG / 2026/05/30 12:02:19 / #480 X:649 Y:449 Lv.3都市 / 攻撃側 #509[SsQ] / 防衛側 #480[CDf8] / 宝箱×10 / 青表示=味方破壊成功 / 破壊済み・復活なし
uncertain,mid,#480:E-15,E-15,fishery,CDf8,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:E-17,E-17,fishery,TIKW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#480:E-19,E-19,fishery,TkTk,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#480:e-2,e-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:e-20,e-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:E-21,E-21,fishery,COZy,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:E-3,E-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:E-9,E-9,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:f-10,f-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:F-11,F-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:f-12,f-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:F-13,F-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:f-16,f-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:F-17,F-17,fishery,TIKW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:F-19,F-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:f-20,f-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:F-21,F-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:G-11,G-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:G-13,G-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:G-15,G-15,fishery,CDf8,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:g-16,g-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#480:g-18,g-18,city,BgNa,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#480:G-19,G-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:g-2,g-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:G-21,G-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:g-4,g-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:G-9,G-9,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:h-10,h-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#480:H-11,H-11,fishery,GX99,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#480:h-12,h-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:h-14,h-14,city,WbW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:H-15,H-15,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:h-16,h-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:H-17,H-17,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:h-18,h-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:H-19,H-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:H-3,H-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:H-5,H-5,fishery,one,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:h-6,h-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:h-8,h-8,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:i-10,i-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:I-11,I-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:i-12,i-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:i-14,i-14,city,WbW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:I-15,I-15,fishery,WbW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:i-16,i-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:I-17,I-17,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:i-18,i-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:I-19,I-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#480:i-2,i-2,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1435.PNG / 2026/05/30 12:19:06 / #480 X:49 Y:849 Lv.1都市 / 攻撃側 #509[FHX] / 防衛側 #480[RCON] / 宝箱×2 / 青表示=味方破壊成功 / 破壊済み・復活なし
uncertain,mid,#480:i-20,i-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:i-6,i-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:i-8,i-8,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:J-1,J-1,fishery,MtG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-10,j-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:J-11,J-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-12,j-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-14,j-14,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-16,j-16,city,MtG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:J-17,J-17,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-18,j-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-2,j-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-4,j-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:j-6,j-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#480:j-8,j-8,city,TkTk,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#480:K-1,K-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:K-13,K-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:K-21,K-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#480:K-3,K-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:K-17,K-17,fishery,hMt,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:F-21,F-21,fishery,YDR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#503:j-12,j-12,city,fzn,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#503:j-10,j-10,city,fzn,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#503:G-7,G-7,fishery,GX99,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#503:B-15,B-15,fishery,AAOA,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#503:E-3,E-3,fishery,RCON,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#503:D-7,D-7,fishery,TkTk,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#503:F-9,F-9,fishery,476A,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#503:H-3,H-3,fishery,xjR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:A-13,A-13,fishery,hOe,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:A-5,A-5,fishery,Bye,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#503:A-17,A-17,fishery,Digg,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#503:A-15,A-15,fishery,GX99,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#503:E-17,E-17,fishery,TIKW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:A-9,A-9,fishery,COZy,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:f-14,f-14,city,Stj,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:i-12,i-12,city,xjR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:i-10,i-10,city,xjR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:K-1,K-1,fishery,UMN,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:h-8,h-8,city,FarM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#503:e-8,e-8,city,Lghs,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#503:b-12,b-12,city,one,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#503:d-10,d-10,city,Lghs,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#503:d-12,d-12,city,one,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:I-17,I-17,fishery,hMt,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:J-17,J-17,fishery,hMt,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:i-14,i-14,city,RING,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#503:j-14,j-14,city,fzn,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#503:I-7,I-7,fishery,FarM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:I-9,I-9,fishery,FarM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:b-6,b-6,city,Bye,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#503:b-8,b-8,city,Bye,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#503:g-10,g-10,city,GX99,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#503:i-8,i-8,city,FarM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
